,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
159,en,1441004125680852996,759912085782343680, KingRichard64  SamBardo1 People are outliving their insurance policies ,1441015056645361665,False, KingRichard64  SamBardo1 People are outliving their insurance policies ,2021-09-23T12:22:16.000Z,USA,@KingRichard64 @SamBardo1 People are outliving their insurance policies.,[],[],"['KingRichard64', 'SamBardo1']",[],
160,en,1441004125680852996,759912085782343680, KingRichard64 Like Medicaid Beds in New York with the gold standard Cuomo  ,1441011538329055234,False, KingRichard64 Like Medicaid Beds in New York with the gold standard Cuomo  ,2021-09-23T12:08:18.000Z,USA,@KingRichard64 Like Medicaid Beds in New York with the gold standard Cuomo..,[],[],['KingRichard64'],[],
161,en,1441004125680852996,759912085782343680, KingRichard64 And healthcare drains ,1441008793563844610,False, KingRichard64 And healthcare drains ,2021-09-23T11:57:23.000Z,USA,@KingRichard64 And healthcare drains.,[],[],['KingRichard64'],[],
162,en,1441004125680852996,759912085782343680, RickWahler You can only hope   lol,1441008505234747398,False, RickWahler You can only hope   lol,2021-09-23T11:56:14.000Z,USA,@RickWahler You can only hope...lol,[],[],['RickWahler'],[],
163,en,1441004125680852996,759912085782343680, KingRichard64 Older people are more likely to die of something else before the evil in the vax crops up ,1441008049125220355,False, KingRichard64 Older people are more likely to die of something else before the evil in the vax crops up ,2021-09-23T11:54:26.000Z,USA,@KingRichard64 Older people are more likely to die of something else before the evil in the vax crops up.,[],[],['KingRichard64'],[],
164,en,1441004125680852996,759912085782343680, KingRichard64  JoseBaranda1 Same thing I said about governors who sent C  Positive cases to nursing homes,1441005857110695944,False, KingRichard64  JoseBaranda1 Same thing I said about governors who sent C  Positive cases to nursing homes,2021-09-23T11:45:43.000Z,USA,@KingRichard64 @JoseBaranda1 Same thing I said about governors who sent C. Positive cases to nursing homes,[],[],"['KingRichard64', 'JoseBaranda1']",[],
165,en,1441004125680852996,759912085782343680, KingRichard64 EXACTLY WHAT CUOMO  WHITMER  WOLF  NEWSOM  AND MURPHY BROWN DID REMEMBER THIS THING TOOK ITS MOTHER OUT THE PENNSYLVANIA NURSING HOME RIGHT BEFORE PUTTING SICK PEOPLE IN   AND REPUBLICANS LET IT INTO THE TOP HEALTH AND HUMAN SERVICES POSITION   https   t co jO9Y9SWIqX,1441005429576933378,False, KingRichard64 EXACTLY WHAT CUOMO  WHITMER  WOLF  NEWSOM  AND MURPHY BROWN DID REMEMBER THIS THING TOOK ITS MOTHER OUT THE PENNSYLVANIA NURSING HOME RIGHT BEFORE PUTTING SICK PEOPLE IN   AND REPUBLICANS LET IT INTO THE TOP HEALTH AND HUMAN SERVICES POSITION   https   t co jO9Y9SWIqX,2021-09-23T11:44:01.000Z,USA,"@KingRichard64 EXACTLY WHAT CUOMO, WHITMER ,WOLF, NEWSOM, AND MURPHY,BROWN DID!REMEMBER THIS THING TOOK ITS MOTHER OUT THE PENNSYLVANIA NURSING HOME RIGHT BEFORE PUTTING SICK PEOPLE IN...AND REPUBLICANS LET IT INTO THE TOP HEALTH AND HUMAN SERVICES POSITION ! https://t.co/jO9Y9SWIqX",[],[],['KingRichard64'],['https://t.co/kphnRMsIw2'],
166,en,1441004125680852996,759912085782343680, gina67064162  KingRichard64 There are porn sites available for you  Just sayin’ ,1441005259204222979,False, gina67064162  KingRichard64 There are porn sites available for you  Just sayin’ ,2021-09-23T11:43:21.000Z,USA,@gina67064162 @KingRichard64 There are porn sites available for you. Just sayin’ 😉,['😉'],[],"['gina67064162', 'KingRichard64']",[],
167,en,1441004125680852996,759912085782343680, KingRichard64 Congress owns stock in them,1441004671401877505,False, KingRichard64 Congress owns stock in them,2021-09-23T11:41:00.000Z,USA,@KingRichard64 Congress owns stock in them,[],[],['KingRichard64'],[],
168,en,1441004125680852996,759912085782343680, KingRichard64 love the tweet,1441004397090193415,False, KingRichard64 love the tweet,2021-09-23T11:39:55.000Z,USA,@KingRichard64 love the tweet,[],[],['KingRichard64'],[],
169,en,1441003962635857920,3108351, WSJ Never,1441025227308343299,False, WSJ Never,2021-09-23T13:02:41.000Z,USA,@WSJ Never,[],[],['WSJ'],[],
170,en,1441003962635857920,3108351, WSJ  You Can Help Save Lives  Get Fully  Vaccinated for  COVID19  Get  Vaccinated for other diseases Wear a Mask  around others Avoid Large Gatherings Wash Your Hands with Soap and Water  CDCgov  US FDA  NIH  HHSGov  WHCOVIDResponse  WHO https   t co F07jZbBXlf,1441024714802089995,False, WSJ  You Can Help Save Lives  Get Fully  Vaccinated for  COVID19  Get  Vaccinated for other diseases Wear a Mask  around others Avoid Large Gatherings Wash Your Hands with Soap and Water  CDCgov  US FDA  NIH  HHSGov  WHCOVIDResponse  WHO https   t co F07jZbBXlf,2021-09-23T13:00:39.000Z,USA,"@WSJ ❤️ You Can Help Save Lives:

✅ Get Fully #Vaccinated for #COVID19 
✅ Get #Vaccinated for other diseases
✅ Wear a Mask 😷 around others
✅ Avoid Large Gatherings
✅ Wash Your Hands with Soap and Water

⚕️ @CDCgov
⚕️ @US_FDA
⚕️ @NIH
⚕️ @HHSGov
⚕️ @WHCOVIDResponse
⚕️ @WHO https://t.co/F07jZbBXlf","['😷', '❤️', '⚕️', '✅']","['Vaccinated', 'COVID19', 'Vaccinated']",['WSJ'],['https://t.co/I7ORYMFA4r'],
171,en,1441003962635857920,3108351, WSJ Bolsonaro X Communists  Freedom X Communist Dictatorship  Brazil today has the best head of state in its history  a true statesman who defends our constitution and our freedom  https   t co mYqImbRRYg,1441021769255727109,False, WSJ Bolsonaro X Communists  Freedom X Communist Dictatorship  Brazil today has the best head of state in its history  a true statesman who defends our constitution and our freedom  https   t co mYqImbRRYg,2021-09-23T12:48:57.000Z,USA,"@WSJ 🇧🇷🇧🇷Bolsonaro X Communists, Freedom X Communist Dictatorship. Brazil today has the best head of state in its history, a true statesman who defends our constitution and our freedom. https://t.co/mYqImbRRYg",['🇧🇷'],[],['WSJ'],['https://t.co/Mo9PONh2G3'],
172,en,1441003962635857920,3108351, WSJ remember you all get vaccinated and wear a mask when needed and be a part of the solution and not the problem https   t co gDLazkrjqw,1441019283581046787,False, WSJ remember you all get vaccinated and wear a mask when needed and be a part of the solution and not the problem https   t co gDLazkrjqw,2021-09-23T12:39:04.000Z,USA,@WSJ remember you all get vaccinated and wear a mask when needed and be a part of the solution and not the problem https://t.co/gDLazkrjqw,[],[],['WSJ'],[],
173,en,1441003962635857920,3108351, WSJ Nobody s job makes them at higher risk of severe disease  There may be a higher transmission risk ,1441007720283451394,False, WSJ Nobody s job makes them at higher risk of severe disease  There may be a higher transmission risk ,2021-09-23T11:53:07.000Z,USA,@WSJ Nobody's job makes them at higher risk of severe disease. There may be a higher transmission risk.,[],[],['WSJ'],[],
174,en,1441003962635857920,3108351, WSJ Let s Jab the share holders first,1441006082613260288,False, WSJ Let s Jab the share holders first,2021-09-23T11:46:37.000Z,USA,@WSJ 👁Let's Jab the share holders first👽,"['👁', '👽']",[],['WSJ'],[],
175,en,1441003962635857920,3108351, nath ming  WSJ They advised against it for people under 65 and not at risk for now  They will likely authorize it later on  Basically said it’s not necessary for everyone yet ,1441005145488334848,False, nath ming  WSJ They advised against it for people under 65 and not at risk for now  They will likely authorize it later on  Basically said it’s not necessary for everyone yet ,2021-09-23T11:42:53.000Z,USA,@nath_ming @WSJ They advised against it for people under 65 and not at risk for now. They will likely authorize it later on. Basically said it’s not necessary for everyone yet.,[],[],"['nath_ming', 'WSJ']",['https://t.co/0U6SLChUpA'],
176,en,1441003962635857920,3108351, WSJ I thought the FDA had voted down the third dose ,1441004765270495235,False, WSJ I thought the FDA had voted down the third dose ,2021-09-23T11:41:23.000Z,USA,@WSJ I thought the FDA had voted down the third dose?,[],[],['WSJ'],[],
177,en,1441003962635857920,3108351, WSJ thanks,1441004519366742016,False, WSJ thanks,2021-09-23T11:40:24.000Z,USA,@WSJ thanks,[],[],['WSJ'],[],
178,en,1441003962635857920,3108351, WSJ When China and Russia were taking interest in establishing ties with the new Afghan rulers  then Pakistan should also maintain its contacts with the Taliban  he said  adding Pakistan has historic ties with the Afghan people Maulana Fazlur Rehman https   t co bKvn4oXYay,1441004458947796994,False, WSJ When China and Russia were taking interest in establishing ties with the new Afghan rulers  then Pakistan should also maintain its contacts with the Taliban  he said  adding Pakistan has historic ties with the Afghan people Maulana Fazlur Rehman https   t co bKvn4oXYay,2021-09-23T11:40:10.000Z,USA,"@WSJ When China and Russia were taking interest in establishing ties with the new Afghan rulers, then Pakistan should also maintain its contacts with the Taliban, he said, adding Pakistan has historic ties with the Afghan people.
Maulana Fazlur Rehman https://t.co/bKvn4oXYay",[],[],['WSJ'],['https://t.co/bMfartdv0m'],
179,en,1441003962635857920,3108351, WSJ If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,1441004075047211008,False, WSJ If you re a millionaire by the time you re 30  but blow it all by age 40 you ve gained nothing  Grow and protect your investment portfolio with Mr  Dennismayson7   and you may find yourself funding many generations to come  investing in Crypto  Just click on he username above ,2021-09-23T11:38:38.000Z,USA,"@WSJ If you're a millionaire by the time you're 30, but blow it all by age 40,you've gained nothing. Grow and protect your investment portfolio with Mr @Dennismayson7 , and you may find yourself funding many generations to come  investing in Crypto. Just click on he username above!",[],[],['WSJ'],['https://t.co/TJ76FqQPnS'],
180,en,1441003957158088705,170699708, weijia  CBSMornings The CDC  amp  Dr Fauci have lost all credibility   There are issues w vaccine they re not telling you Look at Israel   ditto Vermont  almost fully vaccinated and now having MORE new cases than ever https   t co JcCLy1v1YR,1441024227516186625,False, weijia  CBSMornings The CDC  amp  Dr Fauci have lost all credibility   There are issues w vaccine they re not telling you Look at Israel   ditto Vermont  almost fully vaccinated and now having MORE new cases than ever https   t co JcCLy1v1YR,2021-09-23T12:58:43.000Z,USA,"@weijia @CBSMornings The CDC &amp; Dr Fauci have lost all credibility.. There are issues w vaccine they're not telling you.
Look at Israel, (ditto Vermont) almost fully vaccinated and now having MORE new cases than ever.

https://t.co/JcCLy1v1YR",[],[],"['weijia', 'CBSMornings']",['https://t.co/JIawBHsDQB'],
181,en,1441003957158088705,170699708, weijia  CBSMornings A soothsayer from the CDC1   Get Booster2  Passport keys cash mask3  Eatriate yourself  running screaming arms flailing into the night ,1441024148290117637,False, weijia  CBSMornings A soothsayer from the CDC1   Get Booster2  Passport keys cash mask3  Eatriate yourself  running screaming arms flailing into the night ,2021-09-23T12:58:24.000Z,USA,"@weijia @CBSMornings A soothsayer from the CDC
1.  Get Booster
2. Passport keys cash mask
3. Expatriate yourself, running screaming arms flailing into the night.",['xp'],[],"['weijia', 'CBSMornings']",['https://t.co/LIOP7Dgb2P'],
